"projectID";"topic";"title"
"101002330";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"644056";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"831942";"JTI-CS2-2018-CfP08-SYS-02-53";"Development of an optimized DC-DC converter for a smart electrical system"
"899282";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"800049";"MSCA-IF-2017";"Individual Fellowships"
"796838";"MSCA-IF-2017";"Individual Fellowships"
"899598";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"820283";"SwafS-05-2018-2019";"Grounding RRI practices in research and innovation funding and performing organisations"
"890316";"MSCA-IF-2019";"Individual Fellowships"
"644596";"ICT-02-2014";"Smart System Integration"
"769088";"MG-1.3-2017";"Maintaining industrial leadership in aeronautics"
"895999";"MSCA-IF-2019";"Individual Fellowships"
"745906";"MSCA-IF-2016";"Individual Fellowships"
"857742";"H2020-MSCA-RR-2018";"MSCA for researchers at risk"
"806975";"IMI2-2017-12-03";"Development of sensitive and validated clinical endpoints in primary Sjögren’s Syndrome (pSS)"
"689983";"MSCA-RISE-2015";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"779237";"SC1-HCO-07-2017";"Global Alliance for Chronic Diseases (GACD) prevention and management of mental disorders"
"691247";"MSCA-RISE-2015";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"886219";"MSCA-IF-2019";"Individual Fellowships"
"754995";"SC1-PM-02-2017";"New concepts in patient stratification"
"753750";"MSCA-IF-2016";"Individual Fellowships"
"723131";"EUK-03-2016";"Federated Cloud resource brokerage for mobile cloud services"
"952166";"FETPROACT-EIC-05-2019";"FET Proactive: emerging paradigms and communities"
"877539";"ECSEL-RIA-2019-2-Special-Topic-1";"ARCHITECTURES, COMPONENTS, AND SYSTEMS FOR VALIDATION/SIMULATION OF CONNECTED AUTOMATED VEHICLES"
"101031043";"MSCA-IF-2020";"Individual Fellowships"
"861190";"MSCA-ITN-2019";"Innovative Training Networks"
"860909";"MSCA-ITN-2019";"Innovative Training Networks"
"895767";"MSCA-IF-2019";"Individual Fellowships"
"956703";"MSCA-ITN-2020";"Innovative Training Networks"
"766456";"FETOPEN-01-2016-2017";"FET-Open research and innovation actions"
"705768";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"721367";"MSCA-ITN-2016";"Innovative Training Networks"
"814106";"DT-NMBP-07-2018";"Open Innovation Test Beds for Characterisation (IA)"
"764547";"MSCA-ITN-2017";"Innovative Training Networks"
"778277";"MSCA-RISE-2017";"Research and Innovation Staff Exchange"
"818506";"MSCA-NIGHT-2018";"European Researchers' Night"
"817737";"DT-BG-04-2018-2019";"Sustainable European aquaculture 4.0: nutrition and breeding"
"101007638";"MSCA-RISE-2020";"Research and Innovation Staff Exchange"
"722935";"MSCA-NIGHT-2016";"European Researchers' Night"
"954021";"MSCA-NIGHT-2020";"European Researchers' Night"
"892406";"MSCA-IF-2019";"Individual Fellowships"
"853966";"IMI2-2018-15-01";"Integrated research platforms enabling patient-centric drug development"
"101029353";"MSCA-IF-2020";"Individual Fellowships"
"811068";"WIDESPREAD-05-2017";"Twinning"
"788298";"ERC-2017-ADG";"ERC Advanced Grant"
"101024490";"MSCA-IF-2020";"Individual Fellowships"
"860737";"MSCA-ITN-2019";"Innovative Training Networks"
"101003606";"SC1-PHE-CORONAVIRUS-2020";"Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic"
"670980";"ERC-ADG-2014";"ERC Advanced Grant"
"733273";"SC1-PM-06-2016";"Vaccine development for malaria and/or neglected infectious diseases"
"101017248";"IBA-SwafS-Support-1-2020";"Support for the Research and Innovation Dimension of European Universities (Part I)"
"788194";"ERC-2017-ADG";"ERC Advanced Grant"
"820423";"FETFLAG-03-2018";"FET Flagship on Quantum Technologies"
"643921";"ICT-01-2014";"Smart Cyber-Physical Systems"
"800898";"FETHPC-02-2017";"Transition to Exascale Computing"
"964590";"SC1-HCO-17-2020";"Coordinating and supporting research on the human microbiome in Europe and beyond"
"754462";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"654634";"LCE-02-2015";"Developing the next generation technologies of renewable electricity and heating/cooling"
"826293";"SU-TDS-02-2018";"Toolkit for assessing and reducing cyber risks in hospitals and care centres to protect privacy/data/infrastructures"
"732513";"ICT-25-2016-2017";"Advanced robot capabilities research and take-up"
"823987";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"646663";"ERC-CoG-2014";"ERC Consolidator Grant"
"833092";"MSCA-IF-2018";"Individual Fellowships"
"831514";"IMI2-2018-14-02";"Non-invasive clinical molecular imaging of immune cells"
"101003153";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"101018834";"MSCA-IF-2020";"Individual Fellowships"
"965367";"SC1-BHC-36-2020";"Micro- and nano-plastics in our environment: Understanding exposures and impacts on human health"
"861947";"ERC-2019-POC";"ERC Proof of Concept Grant"
"665850";"MSCA-COFUND-2014-DP";"Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-DP)"
"715776";"ERC-2016-STG";"ERC Starting Grant"
"897735";"MSCA-IF-2019";"Individual Fellowships"
"891709";"MSCA-IF-2019";"Individual Fellowships"
"730253";"SC5-01-2016-2017";"Exploiting the added value of climate services"
"895484";"MSCA-IF-2019";"Individual Fellowships"
"747400";"MSCA-IF-2016";"Individual Fellowships"
"821926";"LC-SPACE-03-EO-2018";"Copernicus evolution - Preparing for the next generation of Copernicus Marine Service ocean models"
"873120";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"797961";"MSCA-IF-2017";"Individual Fellowships"
"871072";"INFRASUPP-01-2018-2019";"Policy and international cooperation measures for research infrastructures"
"733112";"SC1-HCO-02-2016";"Standardisation of pre-analytical and analytical procedures for in vitro diagnostics in personalised medicine"
"813713";"MSCA-ITN-2018";"Innovative Training Networks"
"101017523";"SC1-DTH-06-2020";"Accelerating the uptake of computer simulations for testing medicines and medical devices"
"840195";"MSCA-IF-2018";"Individual Fellowships"
"955612";"MSCA-ITN-2020";"Innovative Training Networks"
"800897";"FETHPC-02-2017";"Transition to Exascale Computing"
"956874";"EuroHPC-02-2019";"HPC and data centric environments and application platforms"
"724173";"ERC-2016-COG";"ERC Consolidator Grant"
"823712";"INFRAEDI-02-2018";"HPC PPP - Centres of Excellence on HPC"
"101016478";"FETHPC-04-2020";"International Cooperation on HPC"
"870301";"DT-SPACE-06-EO-2019";"International Cooperation Copernicus – Designing EO downstream applications with international partners"
"955620";"MSCA-ITN-2020";"Innovative Training Networks"
"101004208";"SU-SPACE-21-SEC-2020";"Space traffic management"
"861426";"MSCA-ITN-2019";"Innovative Training Networks"
"839632";"MSCA-IF-2018";"Individual Fellowships"
"694409";"ERC-ADG-2015";"ERC Advanced Grant"
"664573";"WIDESPREAD-1-2014";"Teaming"
"646758";"ERC-CoG-2014";"ERC Consolidator Grant"
"851621";"ERC-2019-STG";"ERC Starting Grant"
"702784";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"852317";"ERC-2019-STG";"ERC Starting Grant"
"863448";"INFRAEOSC-02-2019";"Prototyping new innovative services"
"945175";"SC1-BHC-24-2020";"Healthcare interventions for the management of the elderly multimorbid patient"
"692286";"H2020-TWINN-2015";"Twinning"
"744281";"MSCA-IF-2016";"Individual Fellowships"
"101000573";"RUR-05-2020";"Connecting consumers and producers in innovative agri-food supply chains"
"825585";"ICT-28-2018";"Future Hyper-connected Sociality"
"851245";"LC-SC3-RES-1-2019-2020";"Developing the next generation of renewable energy technologies"
"892071";"LC-SC3-EE-1-2018-2019-2020";"Decarbonisation of the EU building stock: innovative approaches and affordable solutions changing the market for buildings renovation"
"873112";"SwafS-05-2018-2019";"Grounding RRI practices in research and innovation funding and performing organisations"
"869746";"SC5-22-2019";"Assessing and fostering the impacts of Research and Innovation Actions (RIA) and Innovation Actions (IA) granted by Societal Challenge 5 in 2014-2015"
"101016583";"ICT-58-2020";"International partnership building between European and African innovation hubs"
"872550";"SwafS-14-2018-2019-2020";"Supporting the development of territorial Responsible Research and Innovation"
"671668";"FETHPC-1-2014";"HPC Core Technologies, Programming Environments and Algorithms for Extreme Parallelism and Extreme Data Applications"
"633305";"MSCA-NIGHT-2014";"European Researchers' Night (NIGHT)"
"851835";"FETOPEN-03-2018-2019-2020";"FET Innovation Launchpad"
"814961";"MG-2-1-2018";"Human Factors in Transport Safety"
"778398";"MSCA-RISE-2017";"Research and Innovation Staff Exchange"
"957751";"LC-SC3-SCC-1-2018-2019-2020";"Smart Cities and Communities"
"755412";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"857061";"WIDESPREAD-03-2018";"Twinning"
"763784";"CO-CREATION-02-2016";"User-driven innovation: value creation through design-enabled innovation"
"817987";"MSCA-NIGHT-2018";"European Researchers' Night"
"945138";"NFRP-2019-2020-03";"Safety margins determination for design basis-exceeding external hazards"
"678781";"SFS-13-2015";"Biological contamination of crops and the food chain"
"871345";"ICT-03-2018-2019";"Photonics Manufacturing Pilot Lines for Photonic Components and Devices"
"101006285";"SwafS-31-2020";"Bottom-up approach to build SwafS knowledge base"
"830845";"ECSEL-2018-3-CSA-Industry4E";"CSA-for-Lighthouse Initiative Industry4.E"
"754354";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"665667";"MSCA-COFUND-2014-FP";"Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)"
"862082";"ERC-2019-POC";"ERC Proof of Concept Grant"
"749924";"MSCA-IF-2016";"Individual Fellowships"
"814978";"LC-MG-1-1-2018";"InCo flagship on reduction of transport impact on air quality"
"875148";"FCH-02-3-2019";"Continuous supply of green or low carbon H2 and CHP via Solid Oxide Cell based Polygeneration"
"722973";"MSCA-NIGHT-2016";"European Researchers' Night"
"727722";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"894674";"MSCA-IF-2019";"Individual Fellowships"
"723600";"FOF-01-2016";"Novel hybrid approaches for additive and subtractive manufacturing machines"
"752611";"MSCA-IF-2016";"Individual Fellowships"
"680766";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"825213";"ICT-02-2018";"Flexible and Wearable Electronics"
"882340";"ERC-2019-ADG";"ERC Advanced Grant"
"823958";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"899792";"ERC-2019-POC";"ERC Proof of Concept Grant"
"846737";"MSCA-IF-2018";"Individual Fellowships"
"895426";"MSCA-IF-2019";"Individual Fellowships"
"898594";"MSCA-IF-2019";"Individual Fellowships"
"633335";"MSCA-NIGHT-2014";"European Researchers' Night (NIGHT)"
"797965";"MSCA-IF-2017";"Individual Fellowships"
"792720";"MSCA-IF-2017";"Individual Fellowships"
"665948";"ISSI-2-2014";"Citizens and multi-actor engagement for scenario building"
"798380";"MSCA-IF-2017";"Individual Fellowships"
"787522";"ERC-2017-ADG";"ERC Advanced Grant"
"824665";"SwafS-18-2018";"Taking stock of the application of the precautionary principle in R&I"
"796050";"MSCA-IF-2017";"Individual Fellowships"
"743837";"MSCA-IF-2016";"Individual Fellowships"
"871252";"ICT-09-2019-2020";"Robotics in Application Areas"
"953454";"MSCA-ITN-2020";"Innovative Training Networks"
"863420";"INFRAEOSC-02-2019";"Prototyping new innovative services"
"818217";"MSCA-NIGHT-2018";"European Researchers' Night"
"856453";"ERC-2019-SyG";"ERC Synergy Grant"
"826025";"LC-SC3-CC-4-2018";"Support to sectorial fora"
"101006220";"SwafS-27-2020";"Hands-on citizen science and frugal innovation"
"885040";"ERC-2019-ADG";"ERC Advanced Grant"
"847581";"MSCA-COFUND-2018";"Co-funding of regional, national and international programmes"
"945095";"SC1-BHC-29-2020";"Innovative actions for improving urban health and wellbeing - addressing environment, climate and socioeconomic factors"
"951444";"ERC-2020-SyG";"ERC Synergy Grant"
"758015";"ERC-2017-STG";"ERC Starting Grant"
"101017536";"INFRAEOSC-03-2020";"Integration and consolidation of the existing pan-European access mechanism to public research infrastructures and commercial services through the EOSC Portal"
"801110";"MSCA-COFUND-2017";"Co-funding of regional, national and international programmes"
"654119";"INFRADEV-4-2014-2015";"Implementation and operation of cross-cutting services and solutions for clusters of ESFRI and other relevant research infrastructure initiatives"
"725187";"ERC-2016-COG";"ERC Consolidator Grant"
"836194";"MSCA-IF-2018";"Individual Fellowships"
"824990";"DT-ICT-02-2018";"Robotics - Digital Innovation Hubs (DIH)"
"812638";"MSCA-ITN-2018";"Innovative Training Networks"
"952003";"DT-ICT-03-2020";"I4MS (phase 4) - uptake of digital game changers"
"951714";"INFRADEV-01-2019-2020";"Design Studies"
"662338";"ECSEL-02-2014";"ECSEL Key Applications and Essential Technologies (IA)"
"873010";"SwafS-14-2018-2019-2020";"Supporting the development of territorial Responsible Research and Innovation"
"812753";"MSCA-ITN-2018";"Innovative Training Networks"
"755330";"NFRP-1";"Continually improving safety and reliability of Generation II and III reactors"
"636725";"EeB-04-2014";"Support for the enhancement of the impact of EeB PPP projects"
"833389";"SU-DS01-2018";"Cybersecurity preparedness - cyber range, simulation and economics"
"768604";"SPIRE-09-2017";"Pilot lines based on more flexible and down-scaled high performance processing"
"737135";"FETOPEN-02-2016";"FET-Open Coordination and Support Actions"
"776745";"SC5-15-2016-2017";"Raw materials policy support actions"
"101004603";"DT-GOVERNANCE-22-2020";"Citizen-centric public services in local and regional administrations"
"820805";"LC-EEB-06-2018-20";"ICT enabled, sustainable and affordable residential building construction, design to end of life (IA 50%)"
"753906";"MSCA-IF-2016";"Individual Fellowships"
"822419";"GOVERNANCE-02-2018-2019";"Past, present and future of differentiation in European governance"
"686163";"NMP-03-2015";"Manufacturing and control of nanoporous materials"
"686709";"COMPET-05-2015";"Scientific exploitation of astrophysics, comets, and planetary data"
"656354";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"789463";"ERC-2017-PoC";"ERC-Proof of Concept"
"948688";"ERC-2020-STG";"ERC STARTING GRANTS"
"832352";"ERC-2018-ADG";"ERC Advanced Grant"
"714062";"ERC-2016-STG";"ERC Starting Grant"
"826255";"S2R-CFM-IP3-01-2018";"Research into optimized and future railway infrastructure"
"633436";"MG-1.5-2014";"Breakthrough innovation for European Aviation"
"847612";"NFRP-2018-11";"Open data access for fusion research"
"101035806";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"955605";"MSCA-ITN-2020";"Innovative Training Networks"
"101004226";"SPACE-28-TEC-2020";"SRC - In-space electrical propulsion and station keeping - Incremental technologies"
"739560";"INFRADEV-02-2016";"Preparatory Phase and support to early phase of ESFRI projects"
"892837";"MSCA-IF-2019";"Individual Fellowships"
"896746";"MSCA-IF-2019";"Individual Fellowships"
"889508";"MSCA-IF-2019";"Individual Fellowships"
"101002955";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"860801";"MSCA-ITN-2019";"Innovative Training Networks"
"715872";"ERC-2016-STG";"ERC Starting Grant"
"873185";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"824091";"INFRAIA-01-2018-2019";"Integrating Activities for Advanced Communities"
"884584";"ERC-2019-ADG";"ERC Advanced Grant"
"640741";"LCE-02-2014";"Developing the next generation technologies of renewable electricity and heating/cooling"
"823969";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"825246";"ICT-04-2018";"Photonics based manufacturing, access to photonics, datacom photonics and connected lighting"
"723698";"FOF-03-2016";"Zero-defect strategies at system level for multi-stage manufacturing in production lines"
"636709";"EeB-01-2014";"Materials for building envelope"
"860879";"MSCA-ITN-2019";"Innovative Training Networks"
"963928";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"825480";"ICT-16-2018";"Software Technologies"
"951745";"EuroHPC-05-2019";"Stimulating the innovation potential of SMEs"
"776390";"COMPET-2-2017";"Competitiveness in Earth observation mission technologies"
"723085";"ERC-2016-COG";"ERC Consolidator Grant"
"866533";"ERC-2019-COG";"ERC Consolidator Grant"
"670116";"ERC-ADG-2014";"ERC Advanced Grant"
"758473";"ERC-2017-STG";"ERC Starting Grant"
"647390";"ERC-CoG-2014";"ERC Consolidator Grant"
"101037424";"LC-GD-1-3-2020";"Climate-resilient Innovation Packages for EU regions"
"101017526";"IBA-SwafS-Support-1-2020";"Support for the Research and Innovation Dimension of European Universities (Part I)"
"101007201";"FCH-03-2-2020";"Decarbonising islands using renewable energies and hydrogen - H2 Islands"
"656428";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"795450";"MSCA-IF-2017";"Individual Fellowships"
"725142";"ERC-2016-COG";"ERC Consolidator Grant"
"101036143";"MSCA-NIGHT-2020bis";"European Researchers' Night"
"949812";"ERC-2020-STG";"ERC STARTING GRANTS"
"851231";"ERC-2019-STG";"ERC Starting Grant"
"696324";"BG-16-2015";"Coordination action in support of the implementation of the Joint Programming Initiative on 'Healthy and Productive Seas and Oceans'"
"955910";"MSCA-ITN-2020";"Innovative Training Networks"
"957739";"LC-SC3-ES-5-2018-2020";"TSO – DSO – Consumer: Large-scale demonstrations of innovative grid services through demand response, storage and small-scale (RES) generation"
